dataset,series,method,seed,score_file,label_offset,points,anomaly_ratio,ap,auc,best_f1,best_precision,best_recall,f1_q95,f1_q97,f1_q99,f1_q995,f1_mad3,precision_q99,recall_q99,precision_mad3,recall_mad3,event_f1_q95,event_f1_q97,event_f1_q99,event_f1_q995,event_f1_mad3,easytsad_event_f1_log,easytsad_event_precision_log,easytsad_event_recall_log,easytsad_event_threshold_log,easytsad_point_f1_pa,easytsad_point_precision_pa,easytsad_point_recall_pa,easytsad_point_threshold_pa
Yahoo,A3Benchmark-TS73,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/Yahoo/A3Benchmark-TS73.npy,16,824,0.010922,0.945988,0.999318,0.888889,0.888889,0.888889,0.352941,0.529412,0.888889,0.714286,0.125000,0.888889,0.888889,0.066667,1.000000,0.450000,0.750000,0.941176,0.714286,0.163636,0.888889,0.888889,0.888889,0.185965,0.888889,0.888889,0.888889,0.185965
Yahoo,A3Benchmark-TS74,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/Yahoo/A3Benchmark-TS74.npy,16,824,0.001214,1.000000,1.000000,1.000000,1.000000,1.000000,0.046512,0.076923,0.200000,0.333333,0.024390,0.111111,1.000000,0.012346,1.000000,0.060606,0.100000,0.285714,0.400000,0.030303,1.000000,1.000000,1.000000,0.257282,1.000000,1.000000,1.000000,0.257282
Yahoo,A3Benchmark-TS75,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/Yahoo/A3Benchmark-TS75.npy,16,824,0.008495,1.000000,1.000000,1.000000,1.000000,1.000000,0.285714,0.437500,0.875000,0.833333,0.130841,0.777778,1.000000,0.070000,1.000000,0.350000,0.560000,0.933333,0.833333,0.160920,1.000000,1.000000,1.000000,0.097778,1.000000,1.000000,1.000000,0.097778
Yahoo,A3Benchmark-TS76,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/Yahoo/A3Benchmark-TS76.npy,16,824,0.003641,0.638889,0.998782,0.857143,0.750000,1.000000,0.133333,0.214286,0.500000,0.750000,0.061224,0.333333,1.000000,0.031579,1.000000,0.153846,0.260870,0.666667,1.000000,0.071429,0.857143,0.750000,1.000000,0.207004,0.857143,0.750000,1.000000,0.207004
Yahoo,A3Benchmark-TS77,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/Yahoo/A3Benchmark-TS77.npy,16,824,0.010922,0.341183,0.989502,0.666667,0.500000,1.000000,0.352941,0.529412,0.111111,0.000000,0.117647,0.111111,0.111111,0.062500,1.000000,0.473684,0.720000,0.117647,0.000000,0.174757,0.666667,0.500000,1.000000,0.149380,0.666667,0.500000,1.000000,0.149380
Yahoo,A3Benchmark-TS78,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/Yahoo/A3Benchmark-TS78.npy,16,824,0.010922,0.780722,0.997137,0.777778,0.777778,0.777778,0.352941,0.529412,0.777778,0.571429,0.120805,0.777778,0.777778,0.064286,1.000000,0.450000,0.642857,0.823529,0.571429,0.165138,0.777778,0.777778,0.777778,0.156889,0.777778,0.777778,0.777778,0.156889
Yahoo,A3Benchmark-TS79,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/Yahoo/A3Benchmark-TS79.npy,16,824,0.003641,0.916667,0.999594,0.857143,0.750000,1.000000,0.133333,0.214286,0.500000,0.750000,0.052174,0.333333,1.000000,0.026786,1.000000,0.166667,0.272727,0.750000,0.857143,0.065934,0.857143,0.750000,1.000000,0.246591,0.857143,0.750000,1.000000,0.246591
Yahoo,A3Benchmark-TS8,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/Yahoo/A3Benchmark-TS8.npy,16,824,0.003641,0.916667,0.999594,0.857143,0.750000,1.000000,0.133333,0.214286,0.500000,0.750000,0.045455,0.333333,1.000000,0.023256,1.000000,0.285714,0.352941,0.666667,0.750000,0.065217,0.857143,0.750000,1.000000,0.239305,0.857143,0.750000,1.000000,0.239305
Yahoo,A3Benchmark-TS80,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/Yahoo/A3Benchmark-TS80.npy,16,824,0.006068,1.000000,1.000000,1.000000,1.000000,1.000000,0.212766,0.333333,0.714286,1.000000,0.082645,0.555556,1.000000,0.043103,1.000000,0.322581,0.476190,0.909091,1.000000,0.106383,1.000000,1.000000,1.000000,0.111766,1.000000,1.000000,1.000000,0.111766
Yahoo,A3Benchmark-TS81,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/Yahoo/A3Benchmark-TS81.npy,16,824,0.009709,0.404635,0.992800,0.695652,0.533333,1.000000,0.320000,0.484848,0.352941,0.153846,0.119403,0.333333,0.375000,0.063492,1.000000,0.432432,0.640000,0.375000,0.166667,0.172043,0.695652,0.533333,1.000000,0.140994,0.695652,0.533333,1.000000,0.140994
Yahoo,A3Benchmark-TS82,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/Yahoo/A3Benchmark-TS82.npy,16,824,0.007282,0.677183,0.997351,0.750000,0.600000,1.000000,0.250000,0.387097,0.666667,0.545455,0.088235,0.555556,0.833333,0.046154,1.000000,0.333333,0.521739,0.833333,0.600000,0.115385,0.750000,0.600000,1.000000,0.296352,0.750000,0.600000,1.000000,0.296352
Yahoo,A3Benchmark-TS83,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/Yahoo/A3Benchmark-TS83.npy,16,824,0.007282,1.000000,1.000000,1.000000,1.000000,1.000000,0.250000,0.387097,0.800000,0.909091,0.097561,0.666667,1.000000,0.051282,1.000000,0.333333,0.545455,1.000000,0.909091,0.127660,1.000000,1.000000,1.000000,0.132288,1.000000,1.000000,1.000000,0.132288
Yahoo,A3Benchmark-TS84,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/Yahoo/A3Benchmark-TS84.npy,16,824,0.001214,1.000000,1.000000,1.000000,1.000000,1.000000,0.046512,0.076923,0.200000,0.333333,0.018692,0.111111,1.000000,0.009434,1.000000,0.052632,0.095238,0.222222,0.400000,0.021277,1.000000,1.000000,1.000000,0.267096,1.000000,1.000000,1.000000,0.267096
Yahoo,A3Benchmark-TS85,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/Yahoo/A3Benchmark-TS85.npy,16,824,0.004854,0.950000,0.999695,0.888889,0.800000,1.000000,0.173913,0.275862,0.615385,0.888889,0.064516,0.444444,1.000000,0.033333,1.000000,0.235294,0.333333,0.888889,1.000000,0.102564,0.888889,0.800000,1.000000,0.193082,0.888889,0.800000,1.000000,0.193082
Yahoo,A3Benchmark-TS86,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/Yahoo/A3Benchmark-TS86.npy,16,824,0.009709,0.537081,0.995558,0.727273,0.571429,1.000000,0.320000,0.484848,0.588235,0.307692,0.099379,0.555556,0.625000,0.052288,1.000000,0.410256,0.666667,0.714286,0.363636,0.144144,0.727273,0.571429,1.000000,0.159469,0.727273,0.571429,1.000000,0.159469
Yahoo,A3Benchmark-TS87,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/Yahoo/A3Benchmark-TS87.npy,16,824,0.002427,1.000000,1.000000,1.000000,1.000000,1.000000,0.090909,0.148148,0.363636,0.571429,0.032787,0.222222,1.000000,0.016667,1.000000,0.105263,0.173913,0.444444,0.800000,0.040404,1.000000,1.000000,1.000000,0.141827,1.000000,1.000000,1.000000,0.141827
Yahoo,A3Benchmark-TS88,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/Yahoo/A3Benchmark-TS88.npy,16,824,0.008495,0.755195,0.997902,0.777778,0.636364,1.000000,0.285714,0.437500,0.625000,0.666667,0.102941,0.555556,0.714286,0.054264,1.000000,0.307692,0.545455,0.754717,0.727273,0.111111,0.777778,0.636364,1.000000,0.121506,0.777778,0.636364,1.000000,0.121506
Yahoo,A3Benchmark-TS89,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/Yahoo/A3Benchmark-TS89.npy,16,824,0.007282,0.817857,0.998981,0.923077,0.857143,1.000000,0.250000,0.387097,0.800000,0.727273,0.096000,0.666667,1.000000,0.050420,1.000000,0.400000,0.545455,1.000000,0.800000,0.133333,0.923077,0.857143,1.000000,0.148097,0.923077,0.857143,1.000000,0.148097
Yahoo,A3Benchmark-TS9,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/Yahoo/A3Benchmark-TS9.npy,16,824,0.006068,0.629524,0.998046,0.833333,0.714286,1.000000,0.212766,0.333333,0.714286,0.600000,0.084746,0.555556,1.000000,0.044248,1.000000,0.277778,0.434783,1.000000,0.666667,0.116279,0.833333,0.714286,1.000000,0.167015,0.833333,0.714286,1.000000,0.167015
Yahoo,A3Benchmark-TS90,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/Yahoo/A3Benchmark-TS90.npy,16,824,0.007282,0.502183,0.996333,0.800000,0.666667,1.000000,0.250000,0.387097,0.800000,0.363636,0.078431,0.666667,1.000000,0.040816,1.000000,0.387097,0.545455,1.000000,0.500000,0.118812,0.800000,0.666667,1.000000,0.154189,0.800000,0.666667,1.000000,0.154189
Yahoo,A3Benchmark-TS91,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/Yahoo/A3Benchmark-TS91.npy,16,824,0.002427,1.000000,1.000000,1.000000,1.000000,1.000000,0.090909,0.148148,0.363636,0.571429,0.039216,0.222222,1.000000,0.020000,1.000000,0.105263,0.166667,0.444444,0.800000,0.045455,1.000000,1.000000,1.000000,0.167356,1.000000,1.000000,1.000000,0.167356
Yahoo,A3Benchmark-TS92,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/Yahoo/A3Benchmark-TS92.npy,16,824,0.003641,0.588889,0.998376,0.750000,0.600000,1.000000,0.133333,0.214286,0.500000,0.750000,0.042254,0.333333,1.000000,0.021583,1.000000,0.153846,0.260870,0.750000,1.000000,0.054054,0.750000,0.600000,1.000000,0.110988,0.750000,0.600000,1.000000,0.110988
Yahoo,A3Benchmark-TS93,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/Yahoo/A3Benchmark-TS93.npy,16,824,0.009709,0.941518,0.999387,0.888889,0.800000,1.000000,0.320000,0.484848,0.823529,0.769231,0.115108,0.777778,0.875000,0.061069,1.000000,0.388889,0.608696,0.933333,0.769231,0.147368,0.888889,0.800000,1.000000,0.100723,0.888889,0.800000,1.000000,0.100723
Yahoo,A3Benchmark-TS94,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/Yahoo/A3Benchmark-TS94.npy,16,824,0.002427,0.416667,0.997567,0.666667,0.500000,1.000000,0.090909,0.148148,0.363636,0.571429,0.044944,0.222222,1.000000,0.022989,1.000000,0.125000,0.250000,0.500000,0.800000,0.057971,0.666667,0.500000,1.000000,0.245966,0.666667,0.500000,1.000000,0.245966
Yahoo,A3Benchmark-TS95,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/Yahoo/A3Benchmark-TS95.npy,16,824,0.008495,0.961735,0.999650,0.933333,0.875000,1.000000,0.285714,0.437500,0.875000,0.833333,0.114754,0.777778,1.000000,0.060870,1.000000,0.388889,0.608696,1.000000,0.833333,0.152174,0.933333,0.875000,1.000000,0.126538,0.933333,0.875000,1.000000,0.126538
Yahoo,A3Benchmark-TS96,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/Yahoo/A3Benchmark-TS96.npy,16,824,0.004854,0.394643,0.995732,0.666667,0.500000,1.000000,0.173913,0.275862,0.615385,0.444444,0.065041,0.444444,1.000000,0.033613,1.000000,0.228571,0.380952,0.888889,0.571429,0.088889,0.666667,0.500000,1.000000,0.187718,0.666667,0.500000,1.000000,0.187718
Yahoo,A3Benchmark-TS97,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/Yahoo/A3Benchmark-TS97.npy,16,824,0.002427,0.833333,0.999392,0.800000,0.666667,1.000000,0.090909,0.148148,0.363636,0.571429,0.040000,0.222222,1.000000,0.020408,1.000000,0.111111,0.190476,0.500000,0.800000,0.050000,0.800000,0.666667,1.000000,0.155855,0.800000,0.666667,1.000000,0.155855
Yahoo,A3Benchmark-TS98,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/Yahoo/A3Benchmark-TS98.npy,16,824,0.006068,0.588889,0.996337,0.666667,0.500000,1.000000,0.212766,0.333333,0.571429,0.400000,0.129870,0.444444,0.800000,0.069444,1.000000,0.243902,0.400000,0.800000,0.444444,0.149254,0.666667,0.500000,1.000000,0.091063,0.666667,0.500000,1.000000,0.091063
Yahoo,A3Benchmark-TS99,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/Yahoo/A3Benchmark-TS99.npy,16,824,0.009709,0.490061,0.995098,0.800000,0.666667,1.000000,0.320000,0.484848,0.588235,0.153846,0.135593,0.555556,0.625000,0.072727,1.000000,0.516129,0.800000,0.666667,0.166667,0.186047,0.800000,0.666667,1.000000,0.169785,0.800000,0.666667,1.000000,0.169785
Yahoo,A4Benchmark-TS1,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/Yahoo/A4Benchmark-TS1.npy,16,824,0.007282,0.807576,0.997759,0.727273,0.800000,0.666667,0.250000,0.387097,0.533333,0.727273,0.127660,0.444444,0.666667,0.068182,1.000000,0.315789,0.480000,0.615385,0.727273,0.171429,0.727273,0.800000,0.666667,0.749982,0.727273,0.800000,0.666667,0.749982
Yahoo,A4Benchmark-TS10,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/Yahoo/A4Benchmark-TS10.npy,16,824,0.002427,0.416667,0.997567,0.666667,0.500000,1.000000,0.090909,0.148148,0.363636,0.571429,0.041237,0.222222,1.000000,0.021053,1.000000,0.100000,0.166667,0.444444,0.800000,0.047059,0.666667,0.500000,1.000000,0.182245,0.666667,0.500000,1.000000,0.182245
Yahoo,A4Benchmark-TS100,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/Yahoo/A4Benchmark-TS100.npy,16,824,0.004854,0.691667,0.998171,0.800000,0.666667,1.000000,0.173913,0.275862,0.615385,0.666667,0.047904,0.444444,1.000000,0.024540,1.000000,0.242424,0.421053,0.800000,0.857143,0.076923,0.800000,0.666667,1.000000,0.153755,0.800000,0.666667,1.000000,0.153755
Yahoo,A4Benchmark-TS11,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/Yahoo/A4Benchmark-TS11.npy,16,824,0.002427,0.162500,0.990876,0.333333,0.200000,1.000000,0.090909,0.148148,0.181818,0.000000,0.019139,0.111111,0.500000,0.009662,1.000000,0.105263,0.173913,0.200000,0.000000,0.032520,0.333333,0.200000,1.000000,0.084259,0.333333,0.200000,1.000000,0.084259
Yahoo,A4Benchmark-TS12,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/Yahoo/A4Benchmark-TS12.npy,16,824,0.003641,0.358741,0.948843,0.500000,1.000000,0.333333,0.044444,0.071429,0.166667,0.250000,0.026432,0.111111,0.333333,0.013393,1.000000,0.057143,0.095238,0.222222,0.285714,0.098361,0.500000,1.000000,0.333333,1.316514,0.500000,1.000000,0.333333,1.316514
Yahoo,A4Benchmark-TS13,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/Yahoo/A4Benchmark-TS13.npy,16,824,0.004854,0.476190,0.996951,0.727273,0.571429,1.000000,0.173913,0.275862,0.615385,0.444444,0.065041,0.444444,1.000000,0.033613,1.000000,0.250000,0.363636,0.888889,0.500000,0.088889,0.727273,0.571429,1.000000,0.279353,0.727273,0.571429,1.000000,0.279353
Yahoo,A4Benchmark-TS14,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/Yahoo/A4Benchmark-TS14.npy,16,824,0.007282,0.607275,0.997148,0.750000,0.600000,1.000000,0.250000,0.387097,0.666667,0.545455,0.080000,0.555556,0.833333,0.041667,1.000000,0.315789,0.500000,0.909091,0.666667,0.107143,0.750000,0.600000,1.000000,0.294219,0.750000,0.600000,1.000000,0.294219
Yahoo,A4Benchmark-TS15,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/Yahoo/A4Benchmark-TS15.npy,16,824,0.004854,0.854167,0.999085,0.800000,0.666667,1.000000,0.173913,0.275862,0.615385,0.666667,0.062992,0.444444,1.000000,0.032520,1.000000,0.200000,0.307692,0.800000,0.750000,0.084211,0.800000,0.666667,1.000000,0.165971,0.800000,0.666667,1.000000,0.165971
Yahoo,A4Benchmark-TS16,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/Yahoo/A4Benchmark-TS16.npy,16,824,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Yahoo,A4Benchmark-TS17,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/Yahoo/A4Benchmark-TS17.npy,16,824,0.004854,0.501190,0.997256,0.727273,0.571429,1.000000,0.173913,0.275862,0.615385,0.666667,0.067797,0.444444,1.000000,0.035088,1.000000,0.235294,0.380952,0.727273,0.857143,0.125000,0.727273,0.571429,1.000000,0.033833,0.727273,0.571429,1.000000,0.033833
Yahoo,A4Benchmark-TS18,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/Yahoo/A4Benchmark-TS18.npy,16,824,0.001214,0.500000,0.998785,0.666667,0.500000,1.000000,0.046512,0.076923,0.200000,0.333333,0.019608,0.111111,1.000000,0.009901,1.000000,0.051282,0.083333,0.222222,0.400000,0.023810,0.666667,0.500000,1.000000,0.364870,0.666667,0.500000,1.000000,0.364870
Yahoo,A4Benchmark-TS19,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/Yahoo/A4Benchmark-TS19.npy,16,824,0.007282,0.433272,0.994703,0.631579,0.461538,1.000000,0.250000,0.387097,0.533333,0.363636,0.071856,0.444444,0.666667,0.037267,1.000000,0.315789,0.500000,0.666667,0.444444,0.121212,0.631579,0.461538,1.000000,0.062945,0.631579,0.461538,1.000000,0.062945
Yahoo,A4Benchmark-TS2,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/Yahoo/A4Benchmark-TS2.npy,16,824,0.002427,0.833333,0.999392,0.800000,0.666667,1.000000,0.090909,0.148148,0.363636,0.571429,0.033058,0.222222,1.000000,0.016807,1.000000,0.125000,0.235294,0.500000,0.800000,0.044444,0.800000,0.666667,1.000000,0.263745,0.800000,0.666667,1.000000,0.263745
Yahoo,A4Benchmark-TS20,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/Yahoo/A4Benchmark-TS20.npy,16,824,0.008495,0.527302,0.772513,0.666667,0.800000,0.571429,0.204082,0.312500,0.500000,0.666667,0.454545,0.444444,0.571429,0.333333,0.714286,0.243902,0.370370,0.615385,0.666667,0.588235,0.666667,0.800000,0.571429,0.230827,0.666667,0.800000,0.571429,0.230827
Yahoo,A4Benchmark-TS21,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/Yahoo/A4Benchmark-TS21.npy,16,824,0.006068,0.463492,0.996093,0.714286,0.555556,1.000000,0.212766,0.333333,0.714286,0.400000,0.082645,0.555556,1.000000,0.043103,1.000000,0.285714,0.434783,1.000000,0.500000,0.109890,0.714286,0.555556,1.000000,0.113007,0.714286,0.555556,1.000000,0.113007
Yahoo,A4Benchmark-TS22,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/Yahoo/A4Benchmark-TS22.npy,16,824,0.002427,0.583333,0.998783,0.800000,0.666667,1.000000,0.090909,0.148148,0.363636,0.571429,0.068966,0.222222,1.000000,0.035714,1.000000,0.129032,0.190476,0.500000,0.666667,0.093023,0.800000,0.666667,1.000000,0.474616,0.800000,0.666667,1.000000,0.474616
Yahoo,A4Benchmark-TS23,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/Yahoo/A4Benchmark-TS23.npy,16,824,0.002427,0.416667,0.997567,0.666667,0.500000,1.000000,0.090909,0.148148,0.363636,0.571429,0.031250,0.222222,1.000000,0.015873,1.000000,0.121212,0.235294,0.500000,0.800000,0.039604,0.666667,0.500000,1.000000,0.231426,0.666667,0.500000,1.000000,0.231426
Yahoo,A4Benchmark-TS24,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/Yahoo/A4Benchmark-TS24.npy,16,824,0.004854,0.308571,0.982927,0.500000,0.500000,0.500000,0.173913,0.206897,0.307692,0.444444,0.060606,0.222222,0.500000,0.031250,1.000000,0.216216,0.230769,0.333333,0.500000,0.086957,0.500000,0.500000,0.500000,0.045414,0.500000,0.500000,0.500000,0.045414
Yahoo,A4Benchmark-TS25,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/Yahoo/A4Benchmark-TS25.npy,16,824,0.003641,0.056850,0.909054,0.133333,0.083333,0.333333,0.088889,0.071429,0.000000,0.000000,0.022599,0.000000,0.000000,0.011494,0.666667,0.105263,0.083333,0.000000,0.000000,0.041667,0.133333,0.083333,0.333333,0.148145,0.133333,0.083333,0.333333,0.148145
Yahoo,A4Benchmark-TS26,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/Yahoo/A4Benchmark-TS26.npy,16,824,0.002427,0.500000,0.998175,0.666667,0.500000,1.000000,0.090909,0.148148,0.363636,0.571429,0.025316,0.222222,1.000000,0.012821,1.000000,0.117647,0.181818,0.444444,0.800000,0.037383,0.666667,0.500000,1.000000,0.088145,0.666667,0.500000,1.000000,0.088145
Yahoo,A4Benchmark-TS27,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/Yahoo/A4Benchmark-TS27.npy,16,824,0.008495,0.060540,0.781955,0.222222,0.181818,0.285714,0.081633,0.125000,0.125000,0.000000,0.040984,0.111111,0.142857,0.021097,0.714286,0.111111,0.137931,0.133333,0.000000,0.071429,0.222222,0.181818,0.285714,0.032241,0.222222,0.181818,0.285714,0.032241
Yahoo,A4Benchmark-TS28,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/Yahoo/A4Benchmark-TS28.npy,16,824,0.008495,0.515040,0.990908,0.714286,0.714286,0.714286,0.244898,0.375000,0.625000,0.500000,0.096552,0.555556,0.714286,0.050725,1.000000,0.324324,0.480000,0.769231,0.545455,0.127273,0.714286,0.714286,0.714286,0.199805,0.714286,0.714286,0.714286,0.199805
Yahoo,A4Benchmark-TS29,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/Yahoo/A4Benchmark-TS29.npy,16,824,0.009709,0.649337,0.996324,0.736842,0.636364,0.875000,0.320000,0.484848,0.705882,0.461538,0.144144,0.666667,0.750000,0.077670,1.000000,0.421053,0.695652,0.857143,0.461538,0.186047,0.736842,0.636364,0.875000,0.127839,0.736842,0.636364,0.875000,0.127839
Yahoo,A4Benchmark-TS3,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/Yahoo/A4Benchmark-TS3.npy,16,824,0.004854,0.770833,0.998780,0.800000,0.666667,1.000000,0.173913,0.275862,0.615385,0.666667,0.058824,0.444444,1.000000,0.030303,1.000000,0.228571,0.400000,0.888889,0.857143,0.079208,0.800000,0.666667,1.000000,1.076763,0.800000,0.666667,1.000000,1.076763
Yahoo,A4Benchmark-TS30,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/Yahoo/A4Benchmark-TS30.npy,16,824,0.002427,1.000000,1.000000,1.000000,1.000000,1.000000,0.090909,0.148148,0.363636,0.571429,0.037736,0.222222,1.000000,0.019231,1.000000,0.100000,0.160000,0.444444,0.800000,0.043478,1.000000,1.000000,1.000000,0.156913,1.000000,1.000000,1.000000,0.156913
Yahoo,A4Benchmark-TS31,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/Yahoo/A4Benchmark-TS31.npy,16,824,0.002427,0.416667,0.997567,0.666667,0.500000,1.000000,0.090909,0.148148,0.363636,0.571429,0.173913,0.222222,1.000000,0.095238,1.000000,0.133333,0.266667,0.500000,0.800000,0.307692,0.666667,0.500000,1.000000,0.001718,0.666667,0.500000,1.000000,0.001718
Yahoo,A4Benchmark-TS32,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/Yahoo/A4Benchmark-TS32.npy,16,824,0.007282,0.557540,0.995925,0.625000,0.500000,0.833333,0.250000,0.387097,0.533333,0.545455,0.110092,0.444444,0.666667,0.058252,1.000000,0.333333,0.571429,0.727273,0.666667,0.142857,0.625000,0.500000,0.833333,0.627852,0.625000,0.500000,0.833333,0.627852
