dataset,series,seed,method,alpha,selected_alpha,points,anomaly_ratio,point_f1_pa,point_precision_pa,point_recall_pa,point_threshold_pa,event_f1_pa_log,event_precision_pa_log,event_recall_pa_log,event_threshold_pa_log
UCR,DISTORTEDECG3,20260705,TShape-zero-plus-alpha-0.00,0.00,,21999,0.004546,0.405680,0.254453,1.000000,0.304860,0.026578,0.013468,1.000000,0.304860
UCR,DISTORTEDECG3,20260705,TShape-zero-plus-alpha-0.05,0.05,,21999,0.004546,0.403226,0.252525,1.000000,0.291633,0.026316,0.013333,1.000000,0.291633
UCR,DISTORTEDECG3,20260705,TShape-zero-plus-alpha-0.10,0.10,,21999,0.004546,0.369686,0.226757,1.000000,0.278406,0.022923,0.011594,1.000000,0.278406
UCR,DISTORTEDECG3,20260705,TShape-zero-plus-alpha-0.15,0.15,,21999,0.004546,0.371058,0.227790,1.000000,0.295125,0.023055,0.011662,1.000000,0.295125
UCR,DISTORTEDECG3,20260705,TShape-zero-plus-alpha-0.20,0.20,,21999,0.004546,0.383877,0.237530,1.000000,0.320603,0.024316,0.012308,1.000000,0.320603
UCR,DISTORTEDECG3,20260705,TShape-zero-plus-alpha-0.25,0.25,,21999,0.004546,0.397614,0.248139,1.000000,0.346082,0.025723,0.013029,1.000000,0.346082
UCR,DISTORTEDECG3,20260705,TShape-zero-plus-alpha-0.30,0.30,,21999,0.004546,0.440529,0.282486,1.000000,0.371561,0.030534,0.015504,1.000000,0.371561
UCR,DISTORTEDECG3,20260705,TShape-zero-plus-alpha-0.35,0.35,,21999,0.004546,0.524934,0.355872,1.000000,0.397039,0.042328,0.021622,1.000000,0.397039
UCR,DISTORTEDECG3,20260705,TShape-zero-plus-alpha-0.40,0.40,,21999,0.004546,0.557103,0.386100,1.000000,0.422518,0.047904,0.024540,1.000000,0.422518
UCR,DISTORTEDECG3,20260705,TShape-zero-plus-alpha-0.45,0.45,,21999,0.004546,0.558659,0.387597,1.000000,0.447996,0.048193,0.024691,1.000000,0.447996
UCR,DISTORTEDECG3,20260705,TShape-zero-plus-alpha-0.50,0.50,,21999,0.004546,0.539084,0.369004,1.000000,0.473475,0.044693,0.022857,1.000000,0.473475
UCR,DISTORTEDECG4,20260705,TShape-zero-plus-alpha-0.00,0.00,,24999,0.004000,0.854701,0.746269,1.000000,0.556321,0.190476,0.105263,1.000000,0.556321
UCR,DISTORTEDECG4,20260705,TShape-zero-plus-alpha-0.05,0.05,,24999,0.004000,0.947867,0.900901,1.000000,0.578505,0.421053,0.266667,1.000000,0.578505
UCR,DISTORTEDECG4,20260705,TShape-zero-plus-alpha-0.10,0.10,,24999,0.004000,0.995025,0.990099,1.000000,0.600689,0.888889,0.800000,1.000000,0.600689
UCR,DISTORTEDECG4,20260705,TShape-zero-plus-alpha-0.15,0.15,,24999,0.004000,1.000000,1.000000,1.000000,0.622873,1.000000,1.000000,1.000000,0.622873
UCR,DISTORTEDECG4,20260705,TShape-zero-plus-alpha-0.20,0.20,,24999,0.004000,1.000000,1.000000,1.000000,0.645057,1.000000,1.000000,1.000000,0.645057
UCR,DISTORTEDECG4,20260705,TShape-zero-plus-alpha-0.25,0.25,,24999,0.004000,1.000000,1.000000,1.000000,0.667241,1.000000,1.000000,1.000000,0.667241
UCR,DISTORTEDECG4,20260705,TShape-zero-plus-alpha-0.30,0.30,,24999,0.004000,1.000000,1.000000,1.000000,0.689425,1.000000,1.000000,1.000000,0.689425
UCR,DISTORTEDECG4,20260705,TShape-zero-plus-alpha-0.35,0.35,,24999,0.004000,1.000000,1.000000,1.000000,0.711608,1.000000,1.000000,1.000000,0.711608
UCR,DISTORTEDECG4,20260705,TShape-zero-plus-alpha-0.40,0.40,,24999,0.004000,1.000000,1.000000,1.000000,0.733792,1.000000,1.000000,1.000000,0.733792
UCR,DISTORTEDECG4,20260705,TShape-zero-plus-alpha-0.45,0.45,,24999,0.004000,1.000000,1.000000,1.000000,0.755976,1.000000,1.000000,1.000000,0.755976
UCR,DISTORTEDECG4,20260705,TShape-zero-plus-alpha-0.50,0.50,,24999,0.004000,1.000000,1.000000,1.000000,0.778160,1.000000,1.000000,1.000000,0.778160
UCR,DISTORTEDGP711MarkerLFM5z1,20260705,TShape-zero-plus-alpha-0.00,0.00,,6999,0.006287,0.125894,0.067176,1.000000,0.333626,0.009724,0.004886,1.000000,0.333626
UCR,DISTORTEDGP711MarkerLFM5z1,20260705,TShape-zero-plus-alpha-0.05,0.05,,6999,0.006287,0.123422,0.065770,1.000000,0.322927,0.009509,0.004777,1.000000,0.322927
UCR,DISTORTEDGP711MarkerLFM5z1,20260705,TShape-zero-plus-alpha-0.10,0.10,,6999,0.006287,0.120383,0.064047,1.000000,0.312228,0.009245,0.004644,1.000000,0.312228
UCR,DISTORTEDGP711MarkerLFM5z1,20260705,TShape-zero-plus-alpha-0.15,0.15,,6999,0.006287,0.115486,0.061281,1.000000,0.301529,0.008824,0.004431,1.000000,0.301529
UCR,DISTORTEDGP711MarkerLFM5z1,20260705,TShape-zero-plus-alpha-0.20,0.20,,6999,0.006287,0.108374,0.057292,1.000000,0.290830,0.008219,0.004127,1.000000,0.290830
UCR,DISTORTEDGP711MarkerLFM5z1,20260705,TShape-zero-plus-alpha-0.25,0.25,,6999,0.006287,0.102326,0.053922,1.000000,0.280131,0.007712,0.003871,1.000000,0.280131
UCR,DISTORTEDGP711MarkerLFM5z1,20260705,TShape-zero-plus-alpha-0.30,0.30,,6999,0.006287,0.094421,0.049550,1.000000,0.269433,0.007059,0.003542,1.000000,0.269433
UCR,DISTORTEDGP711MarkerLFM5z1,20260705,TShape-zero-plus-alpha-0.35,0.35,,6999,0.006287,0.088176,0.046122,1.000000,0.258734,0.006550,0.003286,1.000000,0.258734
UCR,DISTORTEDGP711MarkerLFM5z1,20260705,TShape-zero-plus-alpha-0.40,0.40,,6999,0.006287,0.079494,0.041392,1.000000,0.248035,0.005854,0.002935,1.000000,0.248035
UCR,DISTORTEDGP711MarkerLFM5z1,20260705,TShape-zero-plus-alpha-0.45,0.45,,6999,0.006287,0.070456,0.036515,1.000000,0.237336,0.005141,0.002577,1.000000,0.237336
UCR,DISTORTEDGP711MarkerLFM5z1,20260705,TShape-zero-plus-alpha-0.50,0.50,,6999,0.006287,0.062902,0.032472,1.000000,0.226637,0.004556,0.002283,1.000000,0.226637
UCR,DISTORTEDGP711MarkerLFM5z2,20260705,TShape-zero-plus-alpha-0.00,0.00,,6999,0.030433,0.932166,0.872951,1.000000,0.534371,0.205128,0.114286,1.000000,0.534371
UCR,DISTORTEDGP711MarkerLFM5z2,20260705,TShape-zero-plus-alpha-0.05,0.05,,6999,0.030433,0.922078,0.855422,1.000000,0.507777,0.181818,0.100000,1.000000,0.507777
UCR,DISTORTEDGP711MarkerLFM5z2,20260705,TShape-zero-plus-alpha-0.10,0.10,,6999,0.030433,0.916129,0.845238,1.000000,0.482492,0.170213,0.093023,1.000000,0.482492
UCR,DISTORTEDGP711MarkerLFM5z2,20260705,TShape-zero-plus-alpha-0.15,0.15,,6999,0.030433,0.891213,0.803774,1.000000,0.457208,0.133333,0.071429,1.000000,0.457208
UCR,DISTORTEDGP711MarkerLFM5z2,20260705,TShape-zero-plus-alpha-0.20,0.20,,6999,0.030433,0.835294,0.717172,1.000000,0.431923,0.086957,0.045455,1.000000,0.431923
UCR,DISTORTEDGP711MarkerLFM5z2,20260705,TShape-zero-plus-alpha-0.25,0.25,,6999,0.030433,0.770344,0.626471,1.000000,0.406639,0.059259,0.030534,1.000000,0.406639
UCR,DISTORTEDGP711MarkerLFM5z2,20260705,TShape-zero-plus-alpha-0.30,0.30,,6999,0.030433,0.729452,0.574124,1.000000,0.395619,0.048193,0.024691,1.000000,0.395619
UCR,DISTORTEDGP711MarkerLFM5z2,20260705,TShape-zero-plus-alpha-0.35,0.35,,6999,0.030433,0.731959,0.577236,1.000000,0.400729,0.048780,0.025000,1.000000,0.400729
UCR,DISTORTEDGP711MarkerLFM5z2,20260705,TShape-zero-plus-alpha-0.40,0.40,,6999,0.030433,0.746060,0.594972,1.000000,0.417831,0.052288,0.026846,1.000000,0.417831
UCR,DISTORTEDGP711MarkerLFM5z2,20260705,TShape-zero-plus-alpha-0.45,0.45,,6999,0.030433,0.750000,0.600000,1.000000,0.434933,0.053333,0.027397,1.000000,0.434933
UCR,DISTORTEDGP711MarkerLFM5z2,20260705,TShape-zero-plus-alpha-0.50,0.50,,6999,0.030433,0.752650,0.603399,1.000000,0.452035,0.054054,0.027778,1.000000,0.452035
UCR,DISTORTEDGP711MarkerLFM5z3,20260705,TShape-zero-plus-alpha-0.00,0.00,,6999,0.006429,1.000000,1.000000,1.000000,0.792786,1.000000,1.000000,1.000000,0.792786
UCR,DISTORTEDGP711MarkerLFM5z3,20260705,TShape-zero-plus-alpha-0.05,0.05,,6999,0.006429,1.000000,1.000000,1.000000,0.803147,1.000000,1.000000,1.000000,0.803147
UCR,DISTORTEDGP711MarkerLFM5z3,20260705,TShape-zero-plus-alpha-0.10,0.10,,6999,0.006429,1.000000,1.000000,1.000000,0.813508,1.000000,1.000000,1.000000,0.813508
UCR,DISTORTEDGP711MarkerLFM5z3,20260705,TShape-zero-plus-alpha-0.15,0.15,,6999,0.006429,1.000000,1.000000,1.000000,0.823868,1.000000,1.000000,1.000000,0.823868
UCR,DISTORTEDGP711MarkerLFM5z3,20260705,TShape-zero-plus-alpha-0.20,0.20,,6999,0.006429,1.000000,1.000000,1.000000,0.834229,1.000000,1.000000,1.000000,0.834229
UCR,DISTORTEDGP711MarkerLFM5z3,20260705,TShape-zero-plus-alpha-0.25,0.25,,6999,0.006429,1.000000,1.000000,1.000000,0.844590,1.000000,1.000000,1.000000,0.844590
UCR,DISTORTEDGP711MarkerLFM5z3,20260705,TShape-zero-plus-alpha-0.30,0.30,,6999,0.006429,1.000000,1.000000,1.000000,0.854950,1.000000,1.000000,1.000000,0.854950
UCR,DISTORTEDGP711MarkerLFM5z3,20260705,TShape-zero-plus-alpha-0.35,0.35,,6999,0.006429,1.000000,1.000000,1.000000,0.865311,1.000000,1.000000,1.000000,0.865311
UCR,DISTORTEDGP711MarkerLFM5z3,20260705,TShape-zero-plus-alpha-0.40,0.40,,6999,0.006429,1.000000,1.000000,1.000000,0.875672,1.000000,1.000000,1.000000,0.875672
UCR,DISTORTEDGP711MarkerLFM5z3,20260705,TShape-zero-plus-alpha-0.45,0.45,,6999,0.006429,1.000000,1.000000,1.000000,0.886032,1.000000,1.000000,1.000000,0.886032
UCR,DISTORTEDGP711MarkerLFM5z3,20260705,TShape-zero-plus-alpha-0.50,0.50,,6999,0.006429,1.000000,1.000000,1.000000,0.896393,1.000000,1.000000,1.000000,0.896393
UCR,DISTORTEDGP711MarkerLFM5z4,20260705,TShape-zero-plus-alpha-0.00,0.00,,7999,0.014752,0.842857,0.728395,1.000000,0.523514,0.153846,0.083333,1.000000,0.523514
UCR,DISTORTEDGP711MarkerLFM5z4,20260705,TShape-zero-plus-alpha-0.05,0.05,,7999,0.014752,0.861314,0.756410,1.000000,0.509036,0.173913,0.095238,1.000000,0.509036
UCR,DISTORTEDGP711MarkerLFM5z4,20260705,TShape-zero-plus-alpha-0.10,0.10,,7999,0.014752,0.855072,0.746835,1.000000,0.495097,0.166667,0.090909,1.000000,0.495097
UCR,DISTORTEDGP711MarkerLFM5z4,20260705,TShape-zero-plus-alpha-0.15,0.15,,7999,0.014752,0.867647,0.766234,1.000000,0.481158,0.181818,0.100000,1.000000,0.481158
UCR,DISTORTEDGP711MarkerLFM5z4,20260705,TShape-zero-plus-alpha-0.20,0.20,,7999,0.014752,0.842857,0.728395,1.000000,0.467220,0.153846,0.083333,1.000000,0.467220
UCR,DISTORTEDGP711MarkerLFM5z4,20260705,TShape-zero-plus-alpha-0.25,0.25,,7999,0.014752,0.848921,0.737500,1.000000,0.459105,0.160000,0.086957,1.000000,0.459105
UCR,DISTORTEDGP711MarkerLFM5z4,20260705,TShape-zero-plus-alpha-0.30,0.30,,7999,0.014752,0.833922,0.715152,1.000000,0.461745,0.145455,0.078431,1.000000,0.461745
UCR,DISTORTEDGP711MarkerLFM5z4,20260705,TShape-zero-plus-alpha-0.35,0.35,,7999,0.014752,0.833922,0.715152,1.000000,0.464385,0.145455,0.078431,1.000000,0.464385
UCR,DISTORTEDGP711MarkerLFM5z4,20260705,TShape-zero-plus-alpha-0.40,0.40,,7999,0.014752,0.830986,0.710843,1.000000,0.467025,0.142857,0.076923,1.000000,0.467025
UCR,DISTORTEDGP711MarkerLFM5z4,20260705,TShape-zero-plus-alpha-0.45,0.45,,7999,0.014752,0.819444,0.694118,1.000000,0.469665,0.133333,0.071429,1.000000,0.469665
UCR,DISTORTEDGP711MarkerLFM5z4,20260705,TShape-zero-plus-alpha-0.50,0.50,,7999,0.014752,0.797297,0.662921,1.000000,0.472305,0.117647,0.062500,1.000000,0.472305
UCR,DISTORTEDGP711MarkerLFM5z5,20260705,TShape-zero-plus-alpha-0.00,0.00,,6999,0.014859,0.971963,0.945455,1.000000,0.304569,0.571429,0.400000,1.000000,0.304569
UCR,DISTORTEDGP711MarkerLFM5z5,20260705,TShape-zero-plus-alpha-0.05,0.05,,6999,0.014859,0.967442,0.936937,1.000000,0.289502,0.533333,0.363636,1.000000,0.289502
UCR,DISTORTEDGP711MarkerLFM5z5,20260705,TShape-zero-plus-alpha-0.10,0.10,,6999,0.014859,0.962963,0.928571,1.000000,0.274435,0.500000,0.333333,1.000000,0.274435
UCR,DISTORTEDGP711MarkerLFM5z5,20260705,TShape-zero-plus-alpha-0.15,0.15,,6999,0.014859,0.949772,0.904348,1.000000,0.259369,0.421053,0.266667,1.000000,0.259369
UCR,DISTORTEDGP711MarkerLFM5z5,20260705,TShape-zero-plus-alpha-0.20,0.20,,6999,0.014859,0.912281,0.838710,1.000000,0.244302,0.285714,0.166667,1.000000,0.244302
UCR,DISTORTEDGP711MarkerLFM5z5,20260705,TShape-zero-plus-alpha-0.25,0.25,,6999,0.014859,0.892704,0.806202,1.000000,0.229235,0.242424,0.137931,1.000000,0.229235
UCR,DISTORTEDGP711MarkerLFM5z5,20260705,TShape-zero-plus-alpha-0.30,0.30,,6999,0.014859,0.888889,0.800000,1.000000,0.226345,0.235294,0.133333,1.000000,0.226345
UCR,DISTORTEDGP711MarkerLFM5z5,20260705,TShape-zero-plus-alpha-0.35,0.35,,6999,0.014859,0.916300,0.845528,1.000000,0.233707,0.296296,0.173913,1.000000,0.233707
UCR,DISTORTEDGP711MarkerLFM5z5,20260705,TShape-zero-plus-alpha-0.40,0.40,,6999,0.014859,0.924444,0.859504,1.000000,0.241070,0.320000,0.190476,1.000000,0.241070
UCR,DISTORTEDGP711MarkerLFM5z5,20260705,TShape-zero-plus-alpha-0.45,0.45,,6999,0.014859,0.936937,0.881356,1.000000,0.248433,0.363636,0.222222,1.000000,0.248433
UCR,DISTORTEDGP711MarkerLFM5z5,20260705,TShape-zero-plus-alpha-0.50,0.50,,6999,0.014859,0.941176,0.888889,1.000000,0.255795,0.380952,0.235294,1.000000,0.255795
UCR,DISTORTEDInternalBleeding10,20260705,TShape-zero-plus-alpha-0.00,0.00,,4300,0.006977,1.000000,1.000000,1.000000,0.941181,1.000000,1.000000,1.000000,0.941181
UCR,DISTORTEDInternalBleeding10,20260705,TShape-zero-plus-alpha-0.05,0.05,,4300,0.006977,1.000000,1.000000,1.000000,0.944122,1.000000,1.000000,1.000000,0.944122
UCR,DISTORTEDInternalBleeding10,20260705,TShape-zero-plus-alpha-0.10,0.10,,4300,0.006977,1.000000,1.000000,1.000000,0.947063,1.000000,1.000000,1.000000,0.947063
UCR,DISTORTEDInternalBleeding10,20260705,TShape-zero-plus-alpha-0.15,0.15,,4300,0.006977,1.000000,1.000000,1.000000,0.950004,1.000000,1.000000,1.000000,0.950004
UCR,DISTORTEDInternalBleeding10,20260705,TShape-zero-plus-alpha-0.20,0.20,,4300,0.006977,1.000000,1.000000,1.000000,0.952945,1.000000,1.000000,1.000000,0.952945
UCR,DISTORTEDInternalBleeding10,20260705,TShape-zero-plus-alpha-0.25,0.25,,4300,0.006977,1.000000,1.000000,1.000000,0.955886,1.000000,1.000000,1.000000,0.955886
UCR,DISTORTEDInternalBleeding10,20260705,TShape-zero-plus-alpha-0.30,0.30,,4300,0.006977,1.000000,1.000000,1.000000,0.958827,1.000000,1.000000,1.000000,0.958827
UCR,DISTORTEDInternalBleeding10,20260705,TShape-zero-plus-alpha-0.35,0.35,,4300,0.006977,1.000000,1.000000,1.000000,0.961768,1.000000,1.000000,1.000000,0.961768
UCR,DISTORTEDInternalBleeding10,20260705,TShape-zero-plus-alpha-0.40,0.40,,4300,0.006977,1.000000,1.000000,1.000000,0.964709,1.000000,1.000000,1.000000,0.964709
UCR,DISTORTEDInternalBleeding10,20260705,TShape-zero-plus-alpha-0.45,0.45,,4300,0.006977,1.000000,1.000000,1.000000,0.967650,1.000000,1.000000,1.000000,0.967650
UCR,DISTORTEDInternalBleeding10,20260705,TShape-zero-plus-alpha-0.50,0.50,,4300,0.006977,1.000000,1.000000,1.000000,0.970591,1.000000,1.000000,1.000000,0.970591
UCR,DISTORTEDInternalBleeding14,20260705,TShape-zero-plus-alpha-0.00,0.00,,4700,0.005745,1.000000,1.000000,1.000000,0.941334,1.000000,1.000000,1.000000,0.941334
UCR,DISTORTEDInternalBleeding14,20260705,TShape-zero-plus-alpha-0.05,0.05,,4700,0.005745,1.000000,1.000000,1.000000,0.944267,1.000000,1.000000,1.000000,0.944267
UCR,DISTORTEDInternalBleeding14,20260705,TShape-zero-plus-alpha-0.10,0.10,,4700,0.005745,1.000000,1.000000,1.000000,0.947200,1.000000,1.000000,1.000000,0.947200
UCR,DISTORTEDInternalBleeding14,20260705,TShape-zero-plus-alpha-0.15,0.15,,4700,0.005745,1.000000,1.000000,1.000000,0.950134,1.000000,1.000000,1.000000,0.950134
UCR,DISTORTEDInternalBleeding14,20260705,TShape-zero-plus-alpha-0.20,0.20,,4700,0.005745,1.000000,1.000000,1.000000,0.953067,1.000000,1.000000,1.000000,0.953067
UCR,DISTORTEDInternalBleeding14,20260705,TShape-zero-plus-alpha-0.25,0.25,,4700,0.005745,1.000000,1.000000,1.000000,0.956000,1.000000,1.000000,1.000000,0.956000
UCR,DISTORTEDInternalBleeding14,20260705,TShape-zero-plus-alpha-0.30,0.30,,4700,0.005745,1.000000,1.000000,1.000000,0.958934,1.000000,1.000000,1.000000,0.958934
UCR,DISTORTEDInternalBleeding14,20260705,TShape-zero-plus-alpha-0.35,0.35,,4700,0.005745,1.000000,1.000000,1.000000,0.961867,1.000000,1.000000,1.000000,0.961867
UCR,DISTORTEDInternalBleeding14,20260705,TShape-zero-plus-alpha-0.40,0.40,,4700,0.005745,1.000000,1.000000,1.000000,0.964800,1.000000,1.000000,1.000000,0.964800
UCR,DISTORTEDInternalBleeding14,20260705,TShape-zero-plus-alpha-0.45,0.45,,4700,0.005745,1.000000,1.000000,1.000000,0.967734,1.000000,1.000000,1.000000,0.967734
UCR,DISTORTEDInternalBleeding14,20260705,TShape-zero-plus-alpha-0.50,0.50,,4700,0.005745,1.000000,1.000000,1.000000,0.970667,1.000000,1.000000,1.000000,0.970667
UCR,DISTORTEDInternalBleeding15,20260705,TShape-zero-plus-alpha-0.00,0.00,,5900,0.028814,0.740741,0.588235,1.000000,0.494044,0.062992,0.032520,1.000000,0.494044
UCR,DISTORTEDInternalBleeding15,20260705,TShape-zero-plus-alpha-0.05,0.05,,5900,0.028814,0.755556,0.607143,1.000000,0.495617,0.067797,0.035088,1.000000,0.495617
UCR,DISTORTEDInternalBleeding15,20260705,TShape-zero-plus-alpha-0.10,0.10,,5900,0.028814,0.770975,0.627306,1.000000,0.497190,0.073394,0.038095,1.000000,0.497190
UCR,DISTORTEDInternalBleeding15,20260705,TShape-zero-plus-alpha-0.15,0.15,,5900,0.028814,0.779817,0.639098,1.000000,0.498763,0.076923,0.040000,1.000000,0.498763
UCR,DISTORTEDInternalBleeding15,20260705,TShape-zero-plus-alpha-0.20,0.20,,5900,0.028814,0.785219,0.646388,1.000000,0.500336,0.079208,0.041237,1.000000,0.500336
UCR,DISTORTEDInternalBleeding15,20260705,TShape-zero-plus-alpha-0.25,0.25,,5900,0.028814,0.779817,0.639098,1.000000,0.501909,0.076923,0.040000,1.000000,0.501909
UCR,DISTORTEDInternalBleeding15,20260705,TShape-zero-plus-alpha-0.30,0.30,,5900,0.028814,0.779817,0.639098,1.000000,0.503482,0.076923,0.040000,1.000000,0.503482
UCR,DISTORTEDInternalBleeding15,20260705,TShape-zero-plus-alpha-0.35,0.35,,5900,0.028814,0.774487,0.631970,1.000000,0.505055,0.074766,0.038835,1.000000,0.505055
UCR,DISTORTEDInternalBleeding15,20260705,TShape-zero-plus-alpha-0.40,0.40,,5900,0.028814,0.769231,0.625000,1.000000,0.506628,0.072727,0.037736,1.000000,0.506628
UCR,DISTORTEDInternalBleeding15,20260705,TShape-zero-plus-alpha-0.45,0.45,,5900,0.028814,0.755556,0.607143,1.000000,0.508201,0.067797,0.035088,1.000000,0.508201
UCR,DISTORTEDInternalBleeding15,20260705,TShape-zero-plus-alpha-0.50,0.50,,5900,0.028814,0.745614,0.594406,1.000000,0.509774,0.064516,0.033333,1.000000,0.509774
UCR,DISTORTEDInternalBleeding16,20260705,TShape-zero-plus-alpha-0.00,0.00,,6300,0.001905,1.000000,1.000000,1.000000,0.941183,1.000000,1.000000,1.000000,0.941183
UCR,DISTORTEDInternalBleeding16,20260705,TShape-zero-plus-alpha-0.05,0.05,,6300,0.001905,1.000000,1.000000,1.000000,0.944124,1.000000,1.000000,1.000000,0.944124
UCR,DISTORTEDInternalBleeding16,20260705,TShape-zero-plus-alpha-0.10,0.10,,6300,0.001905,1.000000,1.000000,1.000000,0.947065,1.000000,1.000000,1.000000,0.947065
UCR,DISTORTEDInternalBleeding16,20260705,TShape-zero-plus-alpha-0.15,0.15,,6300,0.001905,1.000000,1.000000,1.000000,0.950006,1.000000,1.000000,1.000000,0.950006
UCR,DISTORTEDInternalBleeding16,20260705,TShape-zero-plus-alpha-0.20,0.20,,6300,0.001905,1.000000,1.000000,1.000000,0.952946,1.000000,1.000000,1.000000,0.952946
UCR,DISTORTEDInternalBleeding16,20260705,TShape-zero-plus-alpha-0.25,0.25,,6300,0.001905,1.000000,1.000000,1.000000,0.955887,1.000000,1.000000,1.000000,0.955887
UCR,DISTORTEDInternalBleeding16,20260705,TShape-zero-plus-alpha-0.30,0.30,,6300,0.001905,1.000000,1.000000,1.000000,0.958828,1.000000,1.000000,1.000000,0.958828
UCR,DISTORTEDInternalBleeding16,20260705,TShape-zero-plus-alpha-0.35,0.35,,6300,0.001905,1.000000,1.000000,1.000000,0.961769,1.000000,1.000000,1.000000,0.961769
UCR,DISTORTEDInternalBleeding16,20260705,TShape-zero-plus-alpha-0.40,0.40,,6300,0.001905,1.000000,1.000000,1.000000,0.964710,1.000000,1.000000,1.000000,0.964710
UCR,DISTORTEDInternalBleeding16,20260705,TShape-zero-plus-alpha-0.45,0.45,,6300,0.001905,1.000000,1.000000,1.000000,0.967651,1.000000,1.000000,1.000000,0.967651
UCR,DISTORTEDInternalBleeding16,20260705,TShape-zero-plus-alpha-0.50,0.50,,6300,0.001905,1.000000,1.000000,1.000000,0.970592,1.000000,1.000000,1.000000,0.970592
UCR,DISTORTEDInternalBleeding17,20260705,TShape-zero-plus-alpha-0.00,0.00,,5899,0.018817,1.000000,1.000000,1.000000,0.894254,1.000000,1.000000,1.000000,0.894254
UCR,DISTORTEDInternalBleeding17,20260705,TShape-zero-plus-alpha-0.05,0.05,,5899,0.018817,1.000000,1.000000,1.000000,0.898336,1.000000,1.000000,1.000000,0.898336
UCR,DISTORTEDInternalBleeding17,20260705,TShape-zero-plus-alpha-0.10,0.10,,5899,0.018817,1.000000,1.000000,1.000000,0.902418,1.000000,1.000000,1.000000,0.902418
UCR,DISTORTEDInternalBleeding17,20260705,TShape-zero-plus-alpha-0.15,0.15,,5899,0.018817,1.000000,1.000000,1.000000,0.906500,1.000000,1.000000,1.000000,0.906500
UCR,DISTORTEDInternalBleeding17,20260705,TShape-zero-plus-alpha-0.20,0.20,,5899,0.018817,1.000000,1.000000,1.000000,0.910581,1.000000,1.000000,1.000000,0.910581
UCR,DISTORTEDInternalBleeding17,20260705,TShape-zero-plus-alpha-0.25,0.25,,5899,0.018817,1.000000,1.000000,1.000000,0.914663,1.000000,1.000000,1.000000,0.914663
UCR,DISTORTEDInternalBleeding17,20260705,TShape-zero-plus-alpha-0.30,0.30,,5899,0.018817,1.000000,1.000000,1.000000,0.918745,1.000000,1.000000,1.000000,0.918745
UCR,DISTORTEDInternalBleeding17,20260705,TShape-zero-plus-alpha-0.35,0.35,,5899,0.018817,1.000000,1.000000,1.000000,0.922827,1.000000,1.000000,1.000000,0.922827
UCR,DISTORTEDInternalBleeding17,20260705,TShape-zero-plus-alpha-0.40,0.40,,5899,0.018817,1.000000,1.000000,1.000000,0.926909,1.000000,1.000000,1.000000,0.926909
UCR,DISTORTEDInternalBleeding17,20260705,TShape-zero-plus-alpha-0.45,0.45,,5899,0.018817,1.000000,1.000000,1.000000,0.930991,1.000000,1.000000,1.000000,0.930991
UCR,DISTORTEDInternalBleeding17,20260705,TShape-zero-plus-alpha-0.50,0.50,,5899,0.018817,1.000000,1.000000,1.000000,0.935073,1.000000,1.000000,1.000000,0.935073
UCR,DISTORTEDInternalBleeding18,20260705,TShape-zero-plus-alpha-0.00,0.00,,5199,0.019619,1.000000,1.000000,1.000000,0.921828,1.000000,1.000000,1.000000,0.921828
UCR,DISTORTEDInternalBleeding18,20260705,TShape-zero-plus-alpha-0.05,0.05,,5199,0.019619,1.000000,1.000000,1.000000,0.925736,1.000000,1.000000,1.000000,0.925736
UCR,DISTORTEDInternalBleeding18,20260705,TShape-zero-plus-alpha-0.10,0.10,,5199,0.019619,1.000000,1.000000,1.000000,0.929645,1.000000,1.000000,1.000000,0.929645
UCR,DISTORTEDInternalBleeding18,20260705,TShape-zero-plus-alpha-0.15,0.15,,5199,0.019619,1.000000,1.000000,1.000000,0.933553,1.000000,1.000000,1.000000,0.933553
UCR,DISTORTEDInternalBleeding18,20260705,TShape-zero-plus-alpha-0.20,0.20,,5199,0.019619,1.000000,1.000000,1.000000,0.937462,1.000000,1.000000,1.000000,0.937462
UCR,DISTORTEDInternalBleeding18,20260705,TShape-zero-plus-alpha-0.25,0.25,,5199,0.019619,1.000000,1.000000,1.000000,0.941371,1.000000,1.000000,1.000000,0.941371
UCR,DISTORTEDInternalBleeding18,20260705,TShape-zero-plus-alpha-0.30,0.30,,5199,0.019619,1.000000,1.000000,1.000000,0.945279,1.000000,1.000000,1.000000,0.945279
UCR,DISTORTEDInternalBleeding18,20260705,TShape-zero-plus-alpha-0.35,0.35,,5199,0.019619,1.000000,1.000000,1.000000,0.949188,1.000000,1.000000,1.000000,0.949188
UCR,DISTORTEDInternalBleeding18,20260705,TShape-zero-plus-alpha-0.40,0.40,,5199,0.019619,1.000000,1.000000,1.000000,0.953097,1.000000,1.000000,1.000000,0.953097
