dataset,series,method,seed,provenance,score_file,label_offset,points,anomaly_ratio,point_f1_pa,point_precision_pa,point_recall_pa,point_threshold_pa,event_f1_pa_log,event_precision_pa_log,event_recall_pa_log,event_threshold_pa_log
Yahoo,A3Benchmark-TS21,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/Yahoo/A3Benchmark-TS21.npy,16,824,0.009709,1.000000,1.000000,1.000000,0.237474,1.000000,1.000000,1.000000,0.237474
Yahoo,A3Benchmark-TS22,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/Yahoo/A3Benchmark-TS22.npy,16,824,0.003641,0.750000,0.600000,1.000000,1.287690,0.750000,0.600000,1.000000,1.287690
Yahoo,A3Benchmark-TS23,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/Yahoo/A3Benchmark-TS23.npy,16,824,0.012136,0.800000,0.666667,1.000000,0.123149,0.800000,0.666667,1.000000,0.123149
Yahoo,A3Benchmark-TS24,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/Yahoo/A3Benchmark-TS24.npy,16,824,0.004854,0.800000,0.666667,1.000000,0.260801,0.800000,0.666667,1.000000,0.260801
Yahoo,A3Benchmark-TS25,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/Yahoo/A3Benchmark-TS25.npy,16,824,0.002427,0.800000,0.666667,1.000000,2.806097,0.800000,0.666667,1.000000,2.806097
Yahoo,A3Benchmark-TS26,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/Yahoo/A3Benchmark-TS26.npy,16,824,0.004854,0.615385,0.444444,1.000000,0.138975,0.615385,0.444444,1.000000,0.138975
Yahoo,A3Benchmark-TS27,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/Yahoo/A3Benchmark-TS27.npy,16,824,0.002427,0.666667,0.500000,1.000000,0.091118,0.666667,0.500000,1.000000,0.091118
Yahoo,A3Benchmark-TS28,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/Yahoo/A3Benchmark-TS28.npy,16,824,0.001214,1.000000,1.000000,1.000000,0.261139,1.000000,1.000000,1.000000,0.261139
Yahoo,A3Benchmark-TS29,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/Yahoo/A3Benchmark-TS29.npy,16,824,0.003641,0.800000,1.000000,0.666667,0.367458,0.800000,1.000000,0.666667,0.367458
Yahoo,A3Benchmark-TS3,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/Yahoo/A3Benchmark-TS3.npy,16,824,0.004854,0.888889,0.800000,1.000000,0.226802,0.888889,0.800000,1.000000,0.226802
Yahoo,A3Benchmark-TS30,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/Yahoo/A3Benchmark-TS30.npy,16,824,0.004854,0.857143,1.000000,0.750000,0.189528,0.857143,1.000000,0.750000,0.189528
Yahoo,A3Benchmark-TS31,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/Yahoo/A3Benchmark-TS31.npy,16,824,0.003641,0.857143,0.750000,1.000000,0.230444,0.857143,0.750000,1.000000,0.230444
Yahoo,A3Benchmark-TS32,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/Yahoo/A3Benchmark-TS32.npy,16,824,0.007282,0.769231,0.714286,0.833333,0.144158,0.769231,0.714286,0.833333,0.144158
Yahoo,A3Benchmark-TS33,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/Yahoo/A3Benchmark-TS33.npy,16,824,0.004854,0.888889,0.800000,1.000000,0.106177,0.888889,0.800000,1.000000,0.106177
Yahoo,A3Benchmark-TS34,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/Yahoo/A3Benchmark-TS34.npy,16,824,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
Yahoo,A3Benchmark-TS35,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/Yahoo/A3Benchmark-TS35.npy,16,824,0.001214,1.000000,1.000000,1.000000,0.323763,1.000000,1.000000,1.000000,0.323763
Yahoo,A3Benchmark-TS36,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/Yahoo/A3Benchmark-TS36.npy,16,824,0.002427,0.666667,0.500000,1.000000,0.228573,0.666667,0.500000,1.000000,0.228573
Yahoo,A3Benchmark-TS37,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/Yahoo/A3Benchmark-TS37.npy,16,824,0.006068,0.666667,0.500000,1.000000,0.091926,0.666667,0.500000,1.000000,0.091926
Yahoo,A3Benchmark-TS38,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/Yahoo/A3Benchmark-TS38.npy,16,824,0.001214,0.666667,0.500000,1.000000,0.320002,0.666667,0.500000,1.000000,0.320002
Yahoo,A3Benchmark-TS39,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/Yahoo/A3Benchmark-TS39.npy,16,824,0.008495,0.933333,0.875000,1.000000,0.098196,0.933333,0.875000,1.000000,0.098196
Yahoo,A3Benchmark-TS4,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/Yahoo/A3Benchmark-TS4.npy,16,824,0.006068,0.769231,0.625000,1.000000,1.211782,0.769231,0.625000,1.000000,1.211782
Yahoo,A3Benchmark-TS40,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/Yahoo/A3Benchmark-TS40.npy,16,824,0.006068,0.666667,0.500000,1.000000,0.061672,0.666667,0.500000,1.000000,0.061672
Yahoo,A3Benchmark-TS41,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/Yahoo/A3Benchmark-TS41.npy,16,824,0.008495,0.875000,0.777778,1.000000,0.114962,0.875000,0.777778,1.000000,0.114962
Yahoo,A3Benchmark-TS42,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/Yahoo/A3Benchmark-TS42.npy,16,824,0.006068,0.909091,0.833333,1.000000,0.146440,0.909091,0.833333,1.000000,0.146440
Yahoo,A3Benchmark-TS43,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/Yahoo/A3Benchmark-TS43.npy,16,824,0.007282,0.857143,0.750000,1.000000,0.083496,0.857143,0.750000,1.000000,0.083496
Yahoo,A3Benchmark-TS44,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/Yahoo/A3Benchmark-TS44.npy,16,824,0.010922,0.818182,0.692308,1.000000,0.156366,0.818182,0.692308,1.000000,0.156366
Yahoo,A3Benchmark-TS45,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/Yahoo/A3Benchmark-TS45.npy,16,824,0.006068,0.909091,0.833333,1.000000,0.251786,0.909091,0.833333,1.000000,0.251786
Yahoo,A3Benchmark-TS46,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/Yahoo/A3Benchmark-TS46.npy,16,824,0.002427,0.666667,0.500000,1.000000,0.119286,0.666667,0.500000,1.000000,0.119286
Yahoo,A3Benchmark-TS47,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/Yahoo/A3Benchmark-TS47.npy,16,824,0.009709,0.727273,0.571429,1.000000,0.083064,0.727273,0.571429,1.000000,0.083064
Yahoo,A3Benchmark-TS48,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/Yahoo/A3Benchmark-TS48.npy,16,824,0.004854,0.857143,1.000000,0.750000,0.124381,0.857143,1.000000,0.750000,0.124381
Yahoo,A3Benchmark-TS49,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/Yahoo/A3Benchmark-TS49.npy,16,824,0.007282,0.923077,0.857143,1.000000,0.152730,0.923077,0.857143,1.000000,0.152730
Yahoo,A3Benchmark-TS5,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/Yahoo/A3Benchmark-TS5.npy,16,824,0.001214,1.000000,1.000000,1.000000,3.093444,1.000000,1.000000,1.000000,3.093444
Yahoo,A3Benchmark-TS50,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/Yahoo/A3Benchmark-TS50.npy,16,824,0.004854,0.600000,0.500000,0.750000,0.342231,0.600000,0.500000,0.750000,0.342231
Yahoo,A3Benchmark-TS51,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/Yahoo/A3Benchmark-TS51.npy,16,824,0.009709,0.500000,0.416667,0.625000,0.211706,0.500000,0.416667,0.625000,0.211706
Yahoo,A3Benchmark-TS52,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/Yahoo/A3Benchmark-TS52.npy,16,824,0.001214,1.000000,1.000000,1.000000,0.153129,1.000000,1.000000,1.000000,0.153129
Yahoo,A3Benchmark-TS53,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/Yahoo/A3Benchmark-TS53.npy,16,824,0.012136,0.750000,0.642857,0.900000,0.178250,0.750000,0.642857,0.900000,0.178250
Yahoo,A3Benchmark-TS54,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/Yahoo/A3Benchmark-TS54.npy,16,824,0.010922,0.592593,0.444444,0.888889,0.072283,0.560000,0.411765,0.875000,0.072283
Yahoo,A3Benchmark-TS55,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/Yahoo/A3Benchmark-TS55.npy,16,824,0.006068,1.000000,1.000000,1.000000,0.157177,1.000000,1.000000,1.000000,0.157177
Yahoo,A3Benchmark-TS56,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/Yahoo/A3Benchmark-TS56.npy,16,824,0.001214,0.666667,0.500000,1.000000,1.388650,0.666667,0.500000,1.000000,1.388650
Yahoo,A3Benchmark-TS57,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/Yahoo/A3Benchmark-TS57.npy,16,824,0.001214,1.000000,1.000000,1.000000,0.148586,1.000000,1.000000,1.000000,0.148586
Yahoo,A3Benchmark-TS58,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/Yahoo/A3Benchmark-TS58.npy,16,824,0.001214,0.666667,0.500000,1.000000,0.244491,0.666667,0.500000,1.000000,0.244491
Yahoo,A3Benchmark-TS59,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/Yahoo/A3Benchmark-TS59.npy,16,824,0.004854,0.800000,0.666667,1.000000,0.104544,0.800000,0.666667,1.000000,0.104544
Yahoo,A3Benchmark-TS6,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/Yahoo/A3Benchmark-TS6.npy,16,824,0.003641,0.666667,0.666667,0.666667,0.247264,0.666667,0.666667,0.666667,0.247264
Yahoo,A3Benchmark-TS60,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/Yahoo/A3Benchmark-TS60.npy,16,824,0.004854,1.000000,1.000000,1.000000,0.175049,1.000000,1.000000,1.000000,0.175049
Yahoo,A3Benchmark-TS61,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/Yahoo/A3Benchmark-TS61.npy,16,824,0.007282,0.923077,0.857143,1.000000,0.119620,0.923077,0.857143,1.000000,0.119620
Yahoo,A3Benchmark-TS62,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/Yahoo/A3Benchmark-TS62.npy,16,824,0.008495,1.000000,1.000000,1.000000,0.132991,1.000000,1.000000,1.000000,0.132991
Yahoo,A3Benchmark-TS63,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/Yahoo/A3Benchmark-TS63.npy,16,824,0.007282,0.666667,0.500000,1.000000,0.114902,0.666667,0.500000,1.000000,0.114902
Yahoo,A3Benchmark-TS64,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/Yahoo/A3Benchmark-TS64.npy,16,824,0.006068,0.526316,0.357143,1.000000,0.143132,0.526316,0.357143,1.000000,0.143132
Yahoo,A3Benchmark-TS65,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/Yahoo/A3Benchmark-TS65.npy,16,824,0.004854,0.727273,0.571429,1.000000,0.193263,0.727273,0.571429,1.000000,0.193263
Yahoo,A3Benchmark-TS66,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/Yahoo/A3Benchmark-TS66.npy,16,824,0.001214,0.666667,0.500000,1.000000,4.040510,0.666667,0.500000,1.000000,4.040510
Yahoo,A3Benchmark-TS67,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/Yahoo/A3Benchmark-TS67.npy,16,824,0.008495,0.700000,0.538462,1.000000,0.129389,0.700000,0.538462,1.000000,0.129389
Yahoo,A3Benchmark-TS68,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/Yahoo/A3Benchmark-TS68.npy,16,824,0.009709,0.571429,0.461538,0.750000,0.136005,0.571429,0.461538,0.750000,0.136005
Yahoo,A3Benchmark-TS69,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/Yahoo/A3Benchmark-TS69.npy,16,824,0.002427,0.666667,0.500000,1.000000,0.291257,0.666667,0.500000,1.000000,0.291257
Yahoo,A3Benchmark-TS7,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/Yahoo/A3Benchmark-TS7.npy,16,824,0.003641,0.666667,0.500000,1.000000,0.156745,0.666667,0.500000,1.000000,0.156745
Yahoo,A3Benchmark-TS70,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/Yahoo/A3Benchmark-TS70.npy,16,824,0.006068,0.833333,0.714286,1.000000,0.209588,0.833333,0.714286,1.000000,0.209588
Yahoo,A3Benchmark-TS71,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/Yahoo/A3Benchmark-TS71.npy,16,824,0.009709,0.615385,0.800000,0.500000,0.204568,0.615385,0.800000,0.500000,0.204568
Yahoo,A3Benchmark-TS72,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/Yahoo/A3Benchmark-TS72.npy,16,824,0.001214,1.000000,1.000000,1.000000,0.119219,1.000000,1.000000,1.000000,0.119219
Yahoo,A3Benchmark-TS73,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/Yahoo/A3Benchmark-TS73.npy,16,824,0.010922,0.888889,0.888889,0.888889,0.185965,0.888889,0.888889,0.888889,0.185965
Yahoo,A3Benchmark-TS74,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/Yahoo/A3Benchmark-TS74.npy,16,824,0.001214,1.000000,1.000000,1.000000,0.257282,1.000000,1.000000,1.000000,0.257282
Yahoo,A3Benchmark-TS75,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/Yahoo/A3Benchmark-TS75.npy,16,824,0.008495,1.000000,1.000000,1.000000,0.097778,1.000000,1.000000,1.000000,0.097778
Yahoo,A3Benchmark-TS76,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/Yahoo/A3Benchmark-TS76.npy,16,824,0.003641,0.857143,0.750000,1.000000,0.207004,0.857143,0.750000,1.000000,0.207004
Yahoo,A3Benchmark-TS77,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/Yahoo/A3Benchmark-TS77.npy,16,824,0.010922,0.666667,0.500000,1.000000,0.149380,0.666667,0.500000,1.000000,0.149380
Yahoo,A3Benchmark-TS78,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/Yahoo/A3Benchmark-TS78.npy,16,824,0.010922,0.777778,0.777778,0.777778,0.156889,0.777778,0.777778,0.777778,0.156889
Yahoo,A3Benchmark-TS79,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/Yahoo/A3Benchmark-TS79.npy,16,824,0.003641,0.857143,0.750000,1.000000,0.246591,0.857143,0.750000,1.000000,0.246591
Yahoo,A3Benchmark-TS8,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/Yahoo/A3Benchmark-TS8.npy,16,824,0.003641,0.857143,0.750000,1.000000,0.239305,0.857143,0.750000,1.000000,0.239305
Yahoo,A3Benchmark-TS80,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/Yahoo/A3Benchmark-TS80.npy,16,824,0.006068,1.000000,1.000000,1.000000,0.111766,1.000000,1.000000,1.000000,0.111766
Yahoo,A3Benchmark-TS81,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/Yahoo/A3Benchmark-TS81.npy,16,824,0.009709,0.695652,0.533333,1.000000,0.140994,0.695652,0.533333,1.000000,0.140994
Yahoo,A3Benchmark-TS82,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/Yahoo/A3Benchmark-TS82.npy,16,824,0.007282,0.750000,0.600000,1.000000,0.296352,0.750000,0.600000,1.000000,0.296352
Yahoo,A3Benchmark-TS83,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/Yahoo/A3Benchmark-TS83.npy,16,824,0.007282,1.000000,1.000000,1.000000,0.132288,1.000000,1.000000,1.000000,0.132288
Yahoo,A3Benchmark-TS84,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/Yahoo/A3Benchmark-TS84.npy,16,824,0.001214,1.000000,1.000000,1.000000,0.267096,1.000000,1.000000,1.000000,0.267096
Yahoo,A3Benchmark-TS85,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/Yahoo/A3Benchmark-TS85.npy,16,824,0.004854,0.888889,0.800000,1.000000,0.193082,0.888889,0.800000,1.000000,0.193082
Yahoo,A3Benchmark-TS86,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/Yahoo/A3Benchmark-TS86.npy,16,824,0.009709,0.727273,0.571429,1.000000,0.159469,0.727273,0.571429,1.000000,0.159469
Yahoo,A3Benchmark-TS87,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/Yahoo/A3Benchmark-TS87.npy,16,824,0.002427,1.000000,1.000000,1.000000,0.141827,1.000000,1.000000,1.000000,0.141827
Yahoo,A3Benchmark-TS88,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/Yahoo/A3Benchmark-TS88.npy,16,824,0.008495,0.777778,0.636364,1.000000,0.121506,0.777778,0.636364,1.000000,0.121506
Yahoo,A3Benchmark-TS89,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/Yahoo/A3Benchmark-TS89.npy,16,824,0.007282,0.923077,0.857143,1.000000,0.148097,0.923077,0.857143,1.000000,0.148097
Yahoo,A3Benchmark-TS9,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/Yahoo/A3Benchmark-TS9.npy,16,824,0.006068,0.833333,0.714286,1.000000,0.167015,0.833333,0.714286,1.000000,0.167015
